100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 6, 94, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 4, 0
0, 0, 0, 0, 0, 0, 0, 37, 0, 63, 0, 0
0, 12, 0, 0, 0, 0, 0, 1, 17, 0, 70, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100
