100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 2, 1, 94, 1, 0, 0, 2, 0, 0, 0
0, 0, 0, 0, 0, 97, 0, 0, 0, 3, 0, 0
0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 2, 0, 93, 0, 0, 5, 0
0, 0, 0, 0, 0, 0, 0, 3, 97, 0, 0, 0
0, 0, 4, 0, 9, 0, 0, 14, 0, 68, 5, 0
0, 0, 0, 0, 0, 0, 0, 11, 0, 4, 52, 33
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100
