54.67995, 154.0883, 142.7039, 139.9404, 138.0789, 148.1472, 10.1637, 9.213006, 10.26071, 75.64094, 146.0195, 146.0849, 146.9552, 141.5693, 135.6427, 9.072833, 14.89209, 17.25039, 0
55.4874, 152.9573, 143.5638, 140.9607, 139.2125, 149.3371, 7.762278, 9.261364, 10.47422, 75.89908, 144.9855, 145.0239, 146.2449, 140.9722, 135.1423, 9.767487, 14.99814, 17.12913, 0
55.29616, 153.2201, 143.479, 140.957, 139.1214, 149.3121, 8.575102, 9.187353, 10.23278, 73.68649, 145.6133, 145.4391, 146.3724, 141.469, 135.1203, 9.824652, 14.58133, 16.57151, 0
55.3517, 154.7478, 143.0528, 140.3746, 138.6836, 147.3606, 10.67896, 9.166197, 10.18766, 74.07641, 145.0737, 145.1935, 146.7348, 142.0755, 135.9359, 8.668481, 14.47322, 16.63601, 0
55.29526, 153.8418, 142.3613, 139.8234, 138.1885, 147.6685, 11.3384, 9.207031, 9.509359, 73.8209, 145.1584, 145.1555, 146.5652, 142.1717, 136.1835, 9.1235, 14.43926, 16.21043, 0
55.28997, 152.4919, 142.2198, 139.3517, 137.5838, 149.6589, 8.321262, 9.272223, 10.58128, 73.51025, 145.4836, 145.5963, 147.0486, 142.6058, 136.1201, 8.705833, 14.24984, 16.14771, 0
56.21556, 153.483, 142.3197, 139.6295, 137.9335, 149.0209, 9.482366, 9.106922, 10.08153, 73.5167, 145.4534, 145.6631, 146.9525, 142.3248, 135.8156, 8.841802, 14.3838, 16.57323, 0
55.69871, 152.5182, 142.3811, 139.9228, 138.2026, 150.5665, 8.906488, 8.928366, 9.349689, 73.5616, 145.7946, 146.5891, 148.1195, 143.73, 135.5617, 8.396764, 14.41958, 16.44871, 0
55.09661, 154.1458, 142.2359, 139.1985, 137.4066, 148.7913, 9.599989, 9.159999, 10.63745, 73.55485, 147.0111, 147.5048, 149.2849, 144.9329, 134.6178, 8.497106, 14.13094, 16.45721, 0
56.05916, 152.1318, 141.9214, 139.4161, 137.4413, 150.7468, 9.084629, 9.154161, 9.733528, 71.63445, 147.6567, 148.4629, 150.0792, 145.8564, 133.2129, 7.492712, 14.13916, 17.02687, 0
52.7062, 156.454, 143.3215, 140.6813, 138.8454, 147.3642, 11.248, 9.555079, 10.15641, 74.43567, 145.5535, 145.1312, 145.0821, 140.2136, 134.4277, 8.622293, 14.19295, 17.43591, 0
44.88254, 172.8626, 149.2988, 146.6904, 146.0729, 126.0559, 28.63894, 9.723646, 8.89373, 74.20686, 145.2742, 144.1465, 144.6267, 139.6867, 135.7164, 7.910906, 13.53005, 16.6999, 0
43.04597, 175.9297, 155.2309, 153.0119, 151.2588, 110.1153, 41.27216, 9.75941, 9.029525, 73.58895, 149.0811, 146.4124, 146.2693, 142.6733, 136.4797, 7.651629, 12.14681, 15.57745, 0
41.72838, 109.8063, 144.4101, 141.9558, 141.9656, 59.27171, 106.7759, 9.737305, 9.350067, 61.96551, 153.2529, 141.6469, 140.4922, 139.2287, 140.7435, 11.11969, 12.63157, 13.16754, 0
38.49978, 75.85559, 142.4572, 141.4976, 142.2729, 40.21994, 121.9289, 8.440222, 8.894791, 55.56398, 157.3669, 138.9616, 138.1788, 140.3211, 130.4106, 19.67961, 12.74907, 12.72588, 0
40.98615, 81.6638, 143.5014, 141.6581, 142.1178, 43.40351, 117.5871, 8.650675, 8.982357, 49.66379, 158.1377, 141.5134, 140.485, 143.1906, 130.6513, 20.26441, 9.058354, 11.51861, 0
39.39232, 74.57952, 143.6281, 141.99, 142.2764, 37.54011, 123.9679, 8.733901, 9.12604, 47.87272, 162.741, 141.7274, 140.0896, 142.0392, 125.5467, 24.83975, 9.365483, 11.94517, 0
40.02801, 93.4003, 144.8949, 143.6112, 143.6908, 50.86434, 108.3544, 9.072703, 9.266901, 48.4036, 164.907, 142.9241, 141.657, 144.1991, 120.3536, 28.1205, 10.17918, 12.10481, 0
47.912, 166.1883, 143.3388, 142.88, 142.2446, 135.6956, 22.74775, 9.226222, 9.191844, 56.68862, 160.8591, 142.6323, 142.9919, 143.6618, 124.3516, 20.03123, 13.0774, 13.32913, 0
54.20164, 147.7709, 145.6254, 145.5021, 144.9347, 147.5025, 7.222652, 9.463484, 10.07738, 58.88482, 159.6986, 143.7226, 143.3264, 144.1054, 131.1131, 16.1637, 11.76155, 12.44057, 0
57.26683, 145.8264, 144.319, 143.0474, 142.3375, 147.9062, 9.866432, 8.946435, 9.133789, 62.49065, 160.5011, 150.5832, 150.3204, 148.2468, 128.7598, 13.23852, 11.18618, 12.52056, 0
